I,Q,I_dpd,Q_dpd
-0.108702755,-0.18868106,-0.10304302,-0.15374541
-0.082683941,-0.038043315,-0.090249956,-0.02981428
-0.031961727,0.082562615,-0.050444763,0.07261686
-0.012558054,0.132340599,-0.021425806,0.111579254
-0.068719056,0.107663455,-0.052344665,0.083218664
-0.204014847,0.042486575,-0.14873832,0.020840995
-0.374037613,-0.009837216,-0.28353697,-0.029612675
-0.506002116,-0.004574166,-0.39725143,-0.02095437
-0.535825897,0.070513605,-0.43047217,0.054231867
-0.443305344,0.187688837,-0.36060506,0.16343728
-0.266289828,0.292386977,-0.22057405,0.25789416
-0.085318482,0.330762491,-0.07198147,0.29225895
0.01445177,0.277815829,0.018419363,0.2429569
-0.014878626,0.151582617,0.007833082,0.12827456
-0.159556094,0.005650106,-0.09908335,-0.0015709549
-0.349883398,-0.096738896,-0.25627708,-0.0937936
-0.49342507,-0.114104351,-0.38700083,-0.10541565
-0.519181382,-0.047565306,-0.42050353,-0.03713598
-0.410785223,0.059942041,-0.33839107,0.06510934
-0.21257862,0.146150494,-0.18226407,0.1452184
-0.006330028,0.162449417,-0.012717573,0.16570593
0.128902675,0.100421787,0.10714048,0.109874345
0.153243464,-0.002088419,0.13166481,0.014652632
0.080935295,-0.079098607,0.07341781,-0.064139426
-0.03246993,-0.070052555,-0.02291366,-0.06944956
-0.122494295,0.04810597,-0.11002445,0.013698496
-0.149903801,0.246846012,-0.14270923,0.17652164
-0.118848648,0.457460686,-0.12058357,0.35653052
-0.070382798,0.60251121,-0.06957788,0.48814166
-0.056115967,0.631571231,-0.036116377,0.5135069
-0.107087684,0.543353125,-0.0576222,0.4293609
-0.214953836,0.383383578,-0.13184454,0.29009014
-0.335449814,0.219083733,-0.22517143,0.157954
-0.41187068,0.105753966,-0.29354537,0.07566885
-0.405587937,0.061428583,-0.30096373,0.05224588
-0.317040026,0.06348506,-0.24109566,0.066134706
-0.185928698,0.067964491,-0.14273784,0.07923002
-0.070555109,0.040159553,-0.05036445,0.061029803
-0.017328779,-0.021164719,-0.004737595,0.00702703
-0.036644132,-0.080122946,-0.019733949,-0.052442968
-0.097919521,-0.083524401,-0.07495545,-0.06603682
-0.146511782,0.00613926,-0.12505679,-0.0038171038
-0.133766406,0.182731019,-0.12801401,0.13735458
-0.04457068,0.389925056,-0.064506955,0.31108555
0.092056948,0.541662091,0.050082102,0.4453598
0.215246356,0.560906862,0.17063624,0.4650792
0.261764433,0.417805073,0.23140532,0.33865154
0.198310885,0.147730256,0.19780391,0.113354415
0.040615405,-0.160739179,0.086520776,-0.14235947
-0.150419608,-0.40294871,-0.074172564,-0.3406762
-0.294315406,-0.502806725,-0.21159405,-0.42146897
-0.326781923,-0.443543367,-0.2640754,-0.3593385
-0.229246299,-0.270222936,-0.20424469,-0.19954103
-0.038582035,-0.063855456,-0.063061245,-0.020437777
0.167495756,0.098991223,0.10345785,0.115267836
0.302975519,0.180482643,0.21791899,0.16555634
0.309796368,0.19308401,0.23305714,0.15558642
0.182184001,0.184116593,0.13885984,0.124437764
-0.031077278,0.203132501,-0.02432482,0.12175419
-0.246938565,0.270429451,-0.19464277,0.17101496
-0.381929993,0.363627768,-0.30545294,0.26067573
-0.385189206,0.428977156,-0.30513477,0.33832976
-0.257190347,0.410637751,-0.19448733,0.34242672
-0.047140539,0.281801548,-0.018249482,0.25540575
0.168902293,0.061045619,0.16375375,0.092293575
0.319288207,-0.194301308,0.28708097,-0.1167001
0.364086464,-0.413539339,0.31907028,-0.31095934
0.307373923,-0.542809218,0.2600332,-0.43554986
0.190224153,-0.564461812,0.14822353,-0.46383268
0.068508381,-0.496733971,0.035905365,-0.40950048
-0.01396833,-0.376205891,-0.037402045,-0.3086426
-0.044740307,-0.234878601,-0.06306195,-0.19272292
-0.045781833,-0.085890496,-0.06210328,-0.07546845
-0.059344686,0.074178415,-0.072798446,0.0424923
-0.123471688,0.249134884,-0.115425624,0.17573363
-0.249083697,0.424833439,-0.21109983,0.309915
-0.410068506,0.562307466,-0.3308952,0.43344453
-0.551924222,0.609554936,-0.43347192,0.4961
-0.61574968,0.527820638,-0.46929407,0.44383502
-0.566738005,0.31845163,-0.41228157,0.27706233
-0.413518759,0.034053446,-0.2775294,0.05997078
-0.208323446,-0.235382411,-0.11427913,-0.14459966
-0.026627762,-0.397768547,0.010137029,-0.27507558
0.06526997,-0.399910017,0.057687543,-0.29200095
0.040044436,-0.253919492,0.014227876,-0.19012551
-0.077608573,-0.034714009,-0.082616106,-0.03319031
-0.221368498,0.15195438,-0.20210305,0.10451114
-0.312866299,0.21672757,-0.2686706,0.16090421
-0.29690725,0.126863434,-0.2390679,0.106882274
-0.165850249,-0.079835374,-0.117496416,-0.039048836
0.038329124,-0.313965766,0.054684773,-0.2105757
0.245038949,-0.476854765,0.21159521,-0.35180515
0.388652876,-0.505504855,0.31118223,-0.39201793
0.438069983,-0.398574009,0.33202416,-0.31709662
0.407803097,-0.211772488,0.28991038,-0.17355663
0.345604028,-0.026566223,0.23610412,-0.030663528
0.303662005,0.090858455,0.20950237,0.06170668
0.308855375,0.119372516,0.22408265,0.08598789
0.347976049,0.087202609,0.265745,0.061050408
0.375938871,0.050291277,0.29466304,0.028591674
0.342747364,0.057679686,0.26956293,0.027179968
0.224783911,0.123013602,0.17468384,0.06875741
0.043263338,0.217197187,0.03153627,0.13746792
-0.140948299,0.285411176,-0.11069626,0.193973
-0.254640738,0.278621042,-0.19506116,0.19977684
-0.248298359,0.182243505,-0.18194696,0.14188717
-0.122315741,0.026557163,-0.07719836,0.038255498
0.070694592,-0.12656623,0.07298343,-0.0657516
0.249584536,-0.213468868,0.21479021,-0.13866417
0.343005869,-0.199443733,0.27365583,-0.13989261
0.323222464,-0.094716755,0.24234523,-0.07108916
0.218181052,0.05194845,0.1509022,0.03080761
0.095547377,0.177951412,0.052126043,0.123199925
0.02677237,0.236687154,0.0033689365,0.17370965
0.049626426,0.217433655,0.0320959,0.16695364
0.148580744,0.146153206,0.11797243,0.118716836
0.263316147,0.068350058,0.21494102,0.06207685
0.321112572,0.024172166,0.26411563,0.024041742
0.27639893,0.02911396,0.22632702,0.017552301
0.136811566,0.069679231,0.11232785,0.036211237
-0.038163813,0.114760114,-0.028046122,0.070032835
-0.165890214,0.135124576,-0.12948257,0.08636325
-0.182424361,0.119704946,-0.14424676,0.08657803
-0.076338516,0.080010559,-0.059595004,0.071887076
0.102876381,0.041124522,0.08096383,0.053582955
0.266581424,0.025252673,0.2133128,0.04554512
0.328590064,0.037584556,0.2632895,0.04383906
0.246330936,0.062462851,0.19722642,0.044797447
0.041527148,0.071811973,0.03786535,0.033131845
-0.209486083,0.040962918,-0.16129023,0.002993586
-0.4107664,-0.036847211,-0.31841937,-0.052007966
-0.489881742,-0.145019914,-0.37842998,-0.120980866
-0.428480443,-0.249865054,-0.3268166,-0.1848327
-0.266410472,-0.315134876,-0.19969377,-0.22162382
-0.078807972,-0.317425855,-0.058975007,-0.21528168
0.061330088,-0.255196855,0.040813096,-0.16858058
0.116166088,-0.147922102,0.07410222,-0.09640373
0.095892927,-0.02695749,0.053803355,-0.016286582
0.046512793,0.076719172,0.012026768,0.057734452
0.020317374,0.142271451,-0.006443645,0.10834128
0.045133458,0.16304004,0.021712672,0.12784563
0.108285852,0.145063724,0.07957193,0.116005294
0.163149678,0.10268272,0.13156864,0.08329126
0.154460609,0.054011081,0.13345902,0.040415183
0.049168467,0.017477454,0.05724587,-6.8455935e-05
-0.142907095,0.00880398,-0.102908,-0.01666521
-0.369061601,0.037250681,-0.28342608,0.0024048202
-0.554541717,0.101152652,-0.442864,0.05986412
-0.634418312,0.184775839,-0.5152807,0.14850399
-0.581652409,0.259600784,-0.4700701,0.22819287
-0.418627813,0.292020773,-0.33105227,0.2637689
-0.207350858,0.25622985,-0.15708953,0.24028854
-0.023277913,0.147433865,-0.0034763701,0.1561484
0.075245074,-0.011243506,0.08110433,0.02249372
0.068665606,-0.173107236,0.078282736,-0.12207968
-0.019587783,-0.283602924,0.0027634562,-0.22249281
-0.136940194,-0.301733904,-0.10259497,-0.2465626
-0.226326784,-0.217879998,-0.18952636,-0.18256882
-0.250428085,-0.05944192,-0.22099617,-0.052551486
-0.205310723,0.1191056,-0.1906157,0.09555385
-0.118586873,0.257914051,-0.11799253,0.21340463
-0.034114939,0.315644563,-0.040066626,0.26021394
0.009230638,0.284765534,0.008358821,0.23141466
-0.004750067,0.191582949,0.010341115,0.15017563
-0.062778038,0.081706539,-0.028921187,0.056933813
-0.12851586,-0.001407481,-0.08204208,-0.007681787
-0.158898092,-0.034244923,-0.11505432,-0.030181155
-0.123079985,-0.019246865,-0.09631878,-0.010611571
-0.015922071,0.022552859,-0.021358177,0.030392654
0.139508657,0.066862121,0.107086815,0.07510282
0.301187792,0.100257496,0.22970359,0.10553022
0.424959621,0.125299554,0.3287042,0.11640393
0.481681929,0.154452163,0.37546304,0.12537736
0.467470845,0.197274292,0.36354268,0.14615333
0.402962772,0.249299801,0.31168762,0.17803699
0.322391816,0.290057408,0.2502313,0.20618933
0.257768549,0.292349376,0.20479798,0.2094198
0.225518446,0.238187501,0.18660825,0.17214172
0.22161352,0.132461524,0.19032565,0.096095145
0.227073573,0.005986302,0.19892126,0.0027443692
0.220653246,-0.095129366,0.19283389,-0.075096086
0.192005486,-0.129590614,0.16201635,-0.10459639
0.148398506,-0.080952956,0.115178496,-0.07009885
0.111357378,0.032492683,0.07494503,0.0166079
0.104831791,0.163406308,0.061397202,0.12296472
0.141030633,0.254567561,0.09343968,0.20045754
0.211530171,0.262893099,0.15995988,0.21255532
0.288774053,0.177367579,0.23340866,0.14814639
0.337797134,0.022959992,0.28267878,0.026776709
0.332603953,-0.150718116,0.28444672,-0.114075124
0.268971548,-0.290286799,0.2327652,-0.2324102
0.167035406,-0.359384689,0.14337742,-0.29417014
0.062153406,-0.350570945,0.048598625,-0.28923598
-0.011404536,-0.284300478,-0.01920863,-0.23386252
-0.035636522,-0.197002481,-0.04301887,-0.15951084
-0.015166263,-0.124696404,-0.027065067,-0.09724401
0.028169979,-0.089490959,0.009626146,-0.06663941
0.069081766,-0.093835368,0.04569272,-0.0697938
0.092970384,-0.123251126,0.06738788,-0.09398967
0.102368884,-0.154697334,0.076466136,-0.1200755
0.112031906,-0.1662297,0.082753494,-0.1298644
0.135687762,-0.14435221,0.09710455,-0.112364486
0.172613759,-0.087416735,0.121699356,-0.06751939
0.202808661,-0.005241935,0.1437135,-0.004140526
0.195010728,0.084030683,0.13910708,0.06143191
0.124429067,0.158868687,0.08808506,0.11311442
-0.009141911,0.200321632,-0.009038655,0.14099655
-0.173545488,0.198060311,-0.12966369,0.13342561
-0.312964992,0.154824023,-0.23536307,0.10112026
-0.370789116,0.087163726,-0.27896148,0.06000173
-0.316357677,0.020990706,-0.23586781,0.023635589
-0.162211304,-0.017595937,-0.11985496,0.0080862045
0.037753396,-0.013151963,0.028196186,0.01885061
0.209755072,0.031377287,0.15913087,0.055555254
0.291884221,0.094333522,0.2220479,0.093957365
0.26123341,0.143766984,0.1988194,0.11728375
0.143267367,0.151653987,0.10834935,0.109344035
-0.001262385,0.107565076,0.0017058803,0.07075345
-0.105612644,0.02497132,-0.075922824,0.0048758173
-0.128386134,-0.063513458,-0.09269115,-0.056359157
-0.071870219,-0.12027875,-0.050715093,-0.092244476
0.021063321,-0.119661455,0.018994074,-0.0850876
0.089262054,-0.05937305,0.067650974,-0.041172385
0.08326878,0.039279614,0.057713125,0.03068053
-0.011818979,0.14228855,-0.01876248,0.103614405
-0.171153013,0.218971589,-0.1393047,0.15580101
-0.343844942,0.254433822,-0.27325773,0.18007636
-0.477424493,0.251887327,-0.37588668,0.18560103
-0.540210905,0.224197194,-0.42098066,0.1770993
-0.530962744,0.18050939,-0.40744233,0.15385634
-0.472683173,0.11705505,-0.35470334,0.11124216
-0.395980087,0.019076142,-0.2882187,0.039209083
-0.32229433,-0.125847945,-0.22562875,-0.07200524
-0.256191266,-0.310367705,-0.17476851,-0.21663901
-0.189770524,-0.497138863,-0.13353848,-0.36587355
-0.11483638,-0.624773398,-0.09196276,-0.47491944
-0.034089646,-0.630826484,-0.044439003,-0.4845381
0.036335127,-0.482792205,-0.0043383613,-0.36613733
0.074953418,-0.201822205,0.0092829745,-0.15003306
0.068732138,0.134811075,-0.0012771972,0.09782939
0.023805699,0.417451007,-0.030457655,0.3174544
-0.034252354,0.546194621,-0.04943521,0.42468852
-0.07193907,0.473530728,-0.05097557,0.36547476
-0.06533042,0.227577104,-0.020155974,0.17569192
-0.01379256,-0.096251083,0.039238736,-0.07206942
0.058311277,-0.373112613,0.09340286,-0.28739902
0.113637822,-0.500186732,0.11675198,-0.39447612
0.121511613,-0.438929786,0.09582473,-0.3459121
0.074440579,-0.229240875,0.034090362,-0.1809391
-0.007967726,0.030519133,-0.0388182,0.011905745
-0.090382416,0.228019165,-0.10220955,0.16852033
-0.142488825,0.285338795,-0.1304367,0.2183437
-0.157509924,0.189540376,-0.12048843,0.14810574
-0.157576108,-0.007151991,-0.10217597,-0.0027295873
-0.181878337,-0.215547548,-0.1076974,-0.17203939
-0.263068605,-0.351173654,-0.17775495,-0.28504992
-0.40438311,-0.369522453,-0.30759975,-0.30434573
-0.570469678,-0.279662588,-0.46473268,-0.23039666
-0.698332532,-0.132557707,-0.5891877,-0.10068757
-0.724423915,0.00736218,-0.6149499,0.029846162
-0.615137525,0.091995843,-0.5120325,0.110227376
-0.38551033,0.106758754,-0.31419864,0.12619516
-0.096287513,0.069296214,-0.08252905,0.10010441
0.169962619,0.013823961,0.1351951,0.05815813
0.342643604,-0.028316653,0.27095693,0.0101401135
0.390931137,-0.041293904,0.30504206,-0.018854529
0.332774199,-0.025704011,0.25447035,-0.022841625
0.22171332,0.009579494,0.16418752,-0.0066912994
0.118998357,0.057072552,0.082416214,0.025340004
0.065266337,0.114664749,0.038464766,0.07255629
0.065420705,0.181656734,0.04026746,0.1310124
0.092919461,0.250709711,0.06630182,0.18932328
0.109501623,0.30289506,0.08529248,0.2320793
0.088799371,0.311404086,0.07715224,0.23789039
0.0310848,0.253835715,0.041078355,0.19107217
-0.03810103,0.126806873,-0.0044196546,0.0932917
-0.083689151,-0.046131422,-0.036179025,-0.03853257
-0.081837788,-0.219617023,-0.038202427,-0.16897172
-0.034077142,-0.344061308,-0.007600032,-0.25948066
0.032748276,-0.38776297,0.03295921,-0.29057306
0.080412128,-0.352144368,0.057476353,-0.26262993
0.07934849,-0.271424981,0.048001982,-0.2036342
0.024014165,-0.195845986,0.003815528,-0.15183419
-0.064405121,-0.166373503,-0.06008725,-0.13507077
-0.148997706,-0.193796932,-0.121462695,-0.15968713
-0.195687813,-0.253371526,-0.15404989,-0.20557366
-0.189530283,-0.298304292,-0.1496223,-0.23663646
-0.140537279,-0.285473915,-0.11626798,-0.22136886
-0.076658256,-0.200075921,-0.07349165,-0.1504107
-0.028298578,-0.066069318,-0.040699042,-0.044852763
-0.012886964,0.063566944,-0.030965373,0.0566424
-0.027481538,0.132324073,-0.032714833,0.10825047
-0.052771823,0.108666064,-0.043214742,0.08855133
-0.065731537,0.003031154,-0.044424694,0.00794182
-0.053842578,-0.135485535,-0.028440196,-0.10714771
-0.023353509,-0.241358794,-0.0040243976,-0.18825652
0.002575063,-0.262890861,0.0089653935,-0.2056301
-0.005260321,-0.185750154,-0.008954781,-0.14740057
-0.067664508,-0.038642626,-0.06588339,-0.03944055
-0.185864031,0.120970831,-0.16089502,0.08138719
-0.338490911,0.233428926,-0.2793023,0.16571552
-0.487674905,0.262490874,-0.39218178,0.19532982
-0.591309606,0.208118419,-0.4662821,0.16627277
-0.616490562,0.101608113,-0.47755456,0.094086766
-0.549431146,-0.012784993,-0.41726252,0.011515439
-0.399178227,-0.099431797,-0.2965597,-0.05081655
-0.194887904,-0.145361154,-0.14161329,-0.08032663
0.021803401,-0.160973513,0.018011115,-0.08563146
0.207027477,-0.169062984,0.15846145,-0.09429218
0.32522419,-0.189507064,0.24822395,-0.11912422
0.357787613,-0.22822247,0.2752959,-0.16320069
0.307760655,-0.275544116,0.23822232,-0.21548575
0.198914208,-0.313410027,0.15380839,-0.25831515
0.068672001,-0.326026889,0.051060706,-0.27637464
-0.043694633,-0.307539872,-0.039543264,-0.26300564
-0.109984053,-0.262903364,-0.09406759,-0.2229658
-0.122217288,-0.20271053,-0.10506211,-0.16777475
-0.093899402,-0.136321435,-0.08367035,-0.10820652
-0.052217219,-0.068159053,-0.05161109,-0.050493374
-0.02410368,0.000587472,-0.030925367,0.0017651469
-0.02237853,0.066581436,-0.02638373,0.057169713
-0.038739121,0.119738378,-0.03708308,0.09330526
-0.047527068,0.143608342,-0.04182528,0.111102864
-0.0190207,0.121820562,-0.014748845,0.097110525
0.064004442,0.047595017,0.053282417,0.04616976
0.194862345,-0.069170033,0.15938956,-0.035718754
0.343012955,-0.202008059,0.28285694,-0.13728648
0.46634307,-0.316297429,0.38325053,-0.2365762
0.530096802,-0.38249568,0.43071657,-0.30535924
0.523106819,-0.3878363,0.41437337,-0.32217216
0.462918051,-0.340666762,0.35415572,-0.28820288
0.386804365,-0.265333697,0.28652027,-0.22638932
0.33290013,-0.19040005,0.2427268,-0.16307327
0.320947993,-0.13631434,0.23559657,-0.115808524
0.342622957,-0.108625428,0.25655365,-0.09085354
0.366618602,-0.099533243,0.27994147,-0.08403355
0.356045297,-0.095909346,0.27528322,-0.0848943
0.289169253,-0.088554587,0.2252971,-0.08445324
0.172607764,-0.077230966,0.13726167,-0.080654554
0.039906047,-0.068918929,0.037855666,-0.07608548
-0.063967176,-0.071006062,-0.048222028,-0.07772623
-0.104249956,-0.08416788,-0.08053714,-0.07913463
-0.072922556,-0.099769042,-0.058303095,-0.07913694
0.008396005,-0.103700108,0.0023636296,-0.07223712
0.100498375,-0.084456504,0.07129564,-0.05601886
0.16695434,-0.040467637,0.11915872,-0.023832135
0.191790668,0.01806667,0.13795611,0.017819427
0.185069073,0.074353116,0.13426962,0.05756154
0.173653988,0.114396181,0.1268752,0.086974725
0.18266175,0.134986126,0.13590406,0.1038883
0.218287211,0.145144026,0.16611299,0.113554135
0.26201088,0.159555555,0.202551,0.12522583
0.279897881,0.187377711,0.21838152,0.14439568
0.242197812,0.223015688,0.19037434,0.16651942
0.142415511,0.245021572,0.11489036,0.17694533
0.004863435,0.225149275,0.013276722,0.1586553
-0.124318653,0.143903988,-0.08063415,0.09643038
-0.198701965,0.004758344,-0.13416313,-0.0056689493
-0.194553838,-0.161001078,-0.1284115,-0.12496886
-0.122867767,-0.302708613,-0.07434896,-0.22427028
-0.023503698,-0.369443099,-0.005807016,-0.27079523
0.056020903,-0.331660273,0.041310474,-0.24180642
0.08608749,-0.195397358,0.048180774,-0.14116742
0.071067167,-0.002178807,0.028662011,-0.00222224
0.04670378,0.18581519,0.0012218598,0.14164957
0.059314826,0.30909744,0.018317487,0.24239668
0.137252719,0.332837647,0.09283021,0.266033
0.26984286,0.258480429,0.21128076,0.2122624
0.405912453,0.120951722,0.33283645,0.10528864
0.474382075,-0.026290585,0.3969322,-0.016576082
0.418014351,-0.131369252,0.35147926,-0.11188571
0.224136198,-0.161089799,0.19149214,-0.15077864
-0.063170793,-0.109294542,-0.039120715,-0.12760894
-0.356429129,0.004872737,-0.28769684,-0.037908558
-0.558513233,0.146100188,-0.45856827,0.08772897
-0.601782674,0.27479996,-0.49445745,0.22069404
-0.474960672,0.357595198,-0.38446352,0.3080941
-0.225952524,0.374178092,-0.18001384,0.3318764
0.059848031,0.320254885,0.0516942,0.29624778
